#{"t_start": 1707740850.56337, "env_id": "None"}
r,l,t
0.046263736,94,2.228431
0.046263736,94,2.228515
0.046263736,94,2.228528
0.046263736,94,2.228538
0.046263736,94,2.228546
0.046263736,94,2.228557
0.046263736,94,2.228565
0.046263736,94,2.228572
0.046263736,94,3.006342
0.046263736,94,3.006407
0.046263736,94,3.006418
0.046263736,94,3.006426
0.046263736,94,3.006433
0.046263736,94,3.00644
0.046263736,94,3.006447
0.046263736,94,3.006453
0.046263736,94,3.847639
0.046263736,94,3.847696
0.046263736,94,3.847708
0.046263736,94,3.847717
0.046263736,94,3.847724
0.046263736,94,3.847732
0.046263736,94,3.847739
0.046263736,94,3.847746
0.046263736,94,4.584529
0.046263736,94,4.584582
0.046263736,94,4.584594
0.046263736,94,4.584603
0.046263736,94,4.584611
0.046263736,94,4.584618
0.046263736,94,4.584625
0.046263736,94,4.584631
0.13758242,84,5.922816
0.12043956,86,5.945563
0.100989014,88,5.966957
0.09197802,89,5.980763
0.09483516,89,5.980819
0.09131868,89,5.980831
0.08142857,90,5.99764
0.04747253,94,6.045779
0.16,82,6.953467
0.14307693,84,6.975579
0.10032967,88,6.9863
0.08197802,90,6.986356
0.12846154,85,6.986367
0.08153846,90,7.0282
0.045494504,94,7.09989
0.06373627,92,7.123354
0.10164835,88,10.947012
0.10164835,88,10.984522
0.092307694,89,10.997452
0.071428575,91,11.009462
0.072087914,91,11.020907
0.11131868,87,11.020986
0.10978022,87,11.096124
0.072637364,91,11.163295
0.0945055,89,11.969008
0.11802198,86,11.980221
0.07461538,91,12.025476
0.08142857,90,12.049056
0.07406593,91,12.049128
0.07351648,91,12.125724
0.01967033,97,12.12579
0.09010989,89,12.170483
0.15252747,83,12.871812
0.18802197,79,12.88336
0.10164835,88,12.93654
0.15,83,12.94741
0.15065934,83,13.021364
0.14076923,84,13.032119
0.07230769,91,13.032185
0.061208792,92,13.161449
0.18934067,79,14.708935
0.18934067,79,14.709016
0.18934067,79,14.70903
0.18934067,79,14.70904
0.18934067,79,14.709049
0.18934067,79,14.709057
0.18934067,79,14.709065
0.18934067,79,14.709072
0.22725275,75,19.112851
0.19604395,78,19.145742
0.1412088,84,19.217375
0.13263737,85,19.229761
0.13043956,85,19.229815
0.1089011,87,19.251587
0.1010989,88,19.26383
0.088241756,89,19.275443
0.09021978,89,20.258585
0.042967033,94,20.287534
0.10032967,88,20.322121
0.09945055,88,20.336272
0.10010989,88,20.336365
0.108021975,87,20.377524
0.055054944,93,20.445654
0.034395605,95,20.457069
0.18153846,80,21.348569
0.13692307,84,21.478024
0.12967034,85,21.492578
0.051868133,93,21.55167
0.09241758,89,21.586427
0.053076923,93,21.586486
0.07989011,90,24.711331
0.063956045,92,24.727294
0.08835165,89,25.539581
0.24626374,73,25.559712
0.15978022,82,25.590228
0.09307692,89,25.688462
0.12637363,85,25.700466
0.12989011,85,25.741766
0.18758242,79,25.755472
0.14934066,83,25.823738
0.23758242,74,26.641697
0.12043956,86,26.748632
0.13120879,85,26.764899
0.15076923,83,26.861615
0.18747252,79,26.874127
0.14087912,84,26.885648
0.1132967,87,26.974846
0.11846154,86,27.041667
0.23681319,74,27.638102
0.27615383,70,28.577743
0.27615383,70,28.57781
0.27615383,70,28.577822
0.27615383,70,28.577831
0.27615383,70,28.577838
0.27615383,70,28.577846
0.27615383,70,28.577856
0.27615383,70,28.577863
0.19813187,78,32.881806
0.19813187,78,32.882477
0.14043956,84,32.969782
0.12978022,85,32.990021
0.12021978,86,33.002702
0.12087912,86,33.002758
0.10846154,87,33.014142
0.11021978,87,33.0142
0.16846153,81,33.878477
0.2165934,76,33.925975
0.09153846,89,33.972412
0.12274725,86,34.014786
0.093406595,89,34.039601
0.11076923,87,34.039657
0.09076923,89,34.078594
0.055274725,93,34.1137
0.12912089,85,34.8332
0.13736264,84,34.865912
0.15813187,82,34.954388
0.091758244,89,34.965254
0.12054945,86,34.995377
0.09120879,89,35.00719
0.12868132,85,35.049854
0.08901099,89,35.060356
0.12857144,85,39.363558
0.07956044,90,39.385786
0.17868131,80,39.406291
0.16868132,81,39.452795
0.11901099,86,39.462593
