#{"t_start": 1707594645.894927, "env_id": "None"}
r,l,t
0.36333162,626,22.419742
0.36333162,626,22.420757
0.36333162,626,22.420774
0.36333162,626,22.420782
0.36333162,626,22.420795
0.36333162,626,22.420801
0.36333162,626,22.420808
0.36333162,626,22.420822
0.37739378,612,27.211068
0.37739378,612,27.211134
0.37739378,612,27.211149
0.37739378,612,27.211158
0.37739378,612,27.211168
0.37739378,612,27.211176
0.37739378,612,27.211182
0.37739378,612,27.211188
0.36333162,626,32.024164
0.36333162,626,32.024678
0.36333162,626,32.024699
0.36333162,626,32.02471
0.36333162,626,32.024718
0.36333162,626,32.024725
0.36333162,626,32.024733
0.36333162,626,32.024739
0.3694197,620,36.68674
0.3694197,620,36.686802
0.3694197,620,36.686813
0.3694197,620,36.686821
0.3694197,620,36.686828
0.3694197,620,36.686834
0.3694197,620,36.686841
0.3694197,620,36.686847
0.3236114,666,100.856001
0.3236114,666,100.857413
0.3236114,666,100.857429
0.3236114,666,100.85744
0.3236114,666,100.857449
0.3236114,666,100.85746
0.3236114,666,100.857467
0.3236114,666,100.857475
0.36226425,627,167.323106
0.36226425,627,167.324385
0.36226425,627,167.324402
0.36226425,627,167.32441
0.36226425,627,167.324419
0.36226425,627,167.324427
0.36226425,627,167.324433
0.36226425,627,167.32444
0.33355957,656,231.740247
0.33355957,656,231.741724
0.33355957,656,231.741738
0.33355957,656,231.741747
0.33355957,656,231.741754
0.33355957,656,231.741761
0.33355957,656,231.741767
0.33355957,656,231.741773
0.35225388,637,297.312596
0.35225388,637,297.313999
0.35225388,637,297.314014
0.35225388,637,297.314023
0.35225388,637,297.314031
0.35225388,637,297.314038
0.35225388,637,297.314045
0.35225388,637,297.314052
0.29979274,690,365.443654
0.29979274,690,365.445016
0.29979274,690,365.445049
0.29979274,690,365.44506
0.29979274,690,365.445069
0.29979274,690,365.445076
0.29979274,690,365.445083
0.29979274,690,365.445089
0.32035235,669,433.645582
0.32035235,669,433.647009
0.32035235,669,433.647031
0.32035235,669,433.647044
0.32035235,669,433.647052
0.32035235,669,433.647059
0.32035235,669,433.647066
0.32035235,669,433.647073
0.3303316,659,498.469538
0.3303316,659,498.47094
0.3303316,659,498.470987
0.3303316,659,498.470997
0.3303316,659,498.471006
0.3303316,659,498.471013
0.3303316,659,498.47102
