#{"t_start": 1707741501.3407218, "env_id": "None"}
r,l,t
0.13967033,84,1.8252
0.13967033,84,1.825318
0.13967033,84,1.825346
0.13967033,84,1.825356
0.13967033,84,1.825364
0.13967033,84,1.825372
0.13967033,84,1.825379
0.13967033,84,1.825386
0.13043956,85,2.298162
0.13043956,85,2.298226
0.13043956,85,2.298239
0.13043956,85,2.298248
0.13043956,85,2.298256
0.13043956,85,2.298264
0.13043956,85,2.298271
0.13043956,85,2.298278
0.13967033,84,2.751319
0.13967033,84,2.751371
0.13967033,84,2.751382
0.13967033,84,2.75139
0.13967033,84,2.751405
0.13967033,84,2.751412
0.13967033,84,2.751419
0.13967033,84,2.751425
0.13967033,84,3.185349
0.13967033,84,3.185403
0.13967033,84,3.185414
0.13967033,84,3.185422
0.13967033,84,3.185429
0.13967033,84,3.185436
0.13967033,84,3.185443
0.13967033,84,3.185449
0.16098902,82,4.422449
0.14857143,83,4.43179
0.1332967,85,4.463464
0.1221978,86,4.472352
0.109670326,87,4.482023
0.10175824,88,4.490428
0.072087914,91,4.515094
0.035494506,95,4.548299
0.11868132,86,5.2269
0.08230769,90,5.238744
0.07406593,91,5.258118
0.09098901,89,5.267603
0.06439561,92,5.302281
0.08879121,89,5.312435
0.053956043,93,5.322639
0.06483517,92,5.376702
0.113076925,87,9.159755
0.13076924,85,9.211932
0.062087912,92,9.211988
0.073846154,91,9.235987
0.0621978,92,9.236158
0.111428574,87,9.249126
0.09362637,89,9.277282
0.07362638,91,9.342225
0.11956044,86,9.878768
0.15989012,82,9.895061
0.13098902,85,9.942536
0.063956045,92,9.987563
0.09318681,89,9.995708
0.028351648,96,10.003273
0.034835164,95,10.011691
0.11912088,86,10.035607
0.14747253,83,10.664729
0.09153846,89,10.746438
0.10923077,87,10.781033
0.14945056,83,10.798986
0.09879121,88,10.865129
0.09241758,89,10.865194
0.07516483,91,10.875896
0.08340659,90,10.931926
0.18857142,79,12.068726
0.18857142,79,12.068789
0.18857142,79,12.068805
0.18857142,79,12.068813
0.18857142,79,12.06882
0.18857142,79,12.068827
0.18857142,79,12.068834
0.18857142,79,12.068841
0.15857142,82,16.093315
0.14681318,83,16.10399
0.12010989,86,16.130431
0.12032967,86,16.130485
0.1110989,87,16.139478
0.08175824,90,16.169242
0.06241758,92,16.187306
0.056263737,93,16.196645
0.16912088,81,16.823354
0.1698901,81,16.874156
0.17835166,80,16.891096
0.1189011,86,16.908425
0.09615385,89,16.908487
0.09252747,89,16.934135
0.09208791,89,16.987188
0.092197806,89,16.999696
0.1210989,86,17.565518
0.1678022,81,17.582287
0.1410989,84,17.624601
0.12494505,86,17.642233
0.07505494,91,17.651388
0.102747254,88,17.684288
0.091758244,89,20.537838
0.063296705,92,20.556293
0.13417582,85,21.175781
0.082967035,90,21.201914
0.08285714,90,21.261896
0.07538462,91,21.285725
0.09923077,88,21.303209
0.055714287,93,21.320206
0.11087912,87,21.386291
0.103186816,88,21.412644
0.16868132,81,21.940244
0.10945055,87,21.967958
0.12879121,85,22.03449
0.117802195,86,22.071221
0.084835164,90,22.121774
0.08164835,90,22.129644
0.08274725,90,22.181796
