#{"t_start": 1700738008.979858, "env_id": "None"}
r,l,t
0.73036,72,29.605024
0.76672,62,29.706571
0.75512,65,29.746828
0.83488,43,30.189433
0.83488,43,30.189507
0.83488,43,30.189518
0.83488,43,30.189535
0.83488,43,30.189542
0.83488,43,30.189549
0.83488,43,30.189559
0.83488,43,30.189565
0.79136,55,32.490477
0.77676,59,32.513346
0.77672,59,32.513409
0.77676,59,32.51342
0.76656,62,32.532527
0.76268,63,32.539323
0.75924,64,32.545071
0.74428,68,32.569266
0.77352,60,32.850976
0.7808,58,32.863015
0.77732,59,32.888033
0.77364,60,32.901085
0.7552,65,32.908187
0.76996,61,32.913683
0.76636,62,32.94111
0.73412,71,32.941168
0.79816,53,33.177052
0.80608,51,33.204888
0.79488,54,33.216473
0.7698,61,33.245635
0.78096,58,33.253082
0.7304,72,33.278877
0.7588,64,33.319481
0.75868,64,33.319546
0.802,52,33.521644
0.75184,66,33.572026
0.78748,56,33.584466
0.79112,55,33.584528
0.75932,64,33.602113
0.76652,62,33.650488
0.79128,55,33.650552
0.7384,70,33.736419
0.76612,62,33.879151
0.7806,58,33.921538
0.77324,60,33.933744
0.76244,63,33.940321
0.79176,55,33.969918
0.75552,65,35.832953
0.76972,61,35.857823
0.7914,55,35.9082
0.80212,52,36.040669
0.79836,53,36.10113
0.7734,60,36.133333
0.77336,60,36.153429
0.80956,50,36.15979
0.78364,57,36.166454
0.76296,63,36.213381
0.77016,61,36.279382
0.79872,53,36.425165
0.74092,69,36.46343
0.788,56,36.503321
0.78068,58,36.509813
0.76256,63,36.517031
0.79848,53,36.534613
0.75164,66,36.552934
0.74836,67,36.683622
0.75852,64,36.804478
0.77348,60,36.817572
0.79144,55,36.83314
0.79508,54,36.850793
0.78388,57,36.850851
0.75868,64,36.881629
0.76244,63,36.922632
0.84928,39,37.385587
0.84928,39,37.385653
0.84928,39,37.385664
0.84928,39,37.385672
0.84928,39,37.385679
0.84928,39,37.385686
0.84928,39,37.385692
0.84928,39,37.385698
0.81292,49,37.773276
0.78428,57,37.820842
0.78052,58,37.827487
0.78064,58,37.827535
0.76976,61,39.697339
0.75928,64,39.716439
0.759,64,39.716497
0.75568,65,39.723122
0.79868,53,39.946036
0.78028,58,40.023985
0.80204,52,40.034475
0.75172,66,40.076821
0.75176,66,40.076883
0.76988,61,40.083405
0.7662,62,40.090662
0.74824,67,40.102242
0.7806,58,40.287712
0.82372,46,40.344922
0.78796,56,40.350577
0.79172,55,40.357347
0.78768,56,40.410773
0.77332,60,40.437594
0.76964,61,40.452968
0.73696,70,40.485719
0.777,59,40.628867
0.79544,54,40.670981
0.77308,60,40.699178
0.75908,64,40.716347
0.80556,51,40.735282
0.80944,50,40.747434
0.76592,62,40.770686
0.75956,64,40.861114
0.77048,61,40.991718
0.79144,55,40.998933
0.80248,52,41.012098
0.79484,54,41.04361
0.8058,51,41.057325
0.75876,64,41.121292
0.73756,70,41.19121
0.78764,56,41.197658
0.802,52,43.140864
0.79484,54,43.161279
0.79132,55,43.223412
0.81684,48,43.247122
0.74888,67,43.253381
0.75968,64,43.26391
0.80952,50,43.341299
0.78788,56,43.371387
0.80184,52,43.483161
0.77356,60,43.514764
0.78008,58,43.580895
0.75888,64,43.640921
0.76616,62,43.648314
0.75592,65,43.655392
0.795,54,43.6723
0.81292,49,43.672369
0.7772,59,43.835664
0.80988,50,43.877844
0.7662,62,43.88418
0.80176,52,43.953892
0.78812,56,43.972348
0.7954,54,43.993069
0.78408,57,44.011731
0.76956,61,44.018238
0.83108,44,44.548584
0.83108,44,44.548651
0.83108,44,44.548661
0.83108,44,44.54867
0.83108,44,44.548678
0.83108,44,44.548686
0.83108,44,44.548692
0.83108,44,44.548698
0.80232,52,44.856907
0.80208,52,44.856972
0.79868,53,44.864061
0.7984,53,44.864118
0.79536,54,44.871151
0.79516,54,44.871205
0.78396,57,44.889392
0.75924,64,44.935839
0.84928,39,46.959405
0.8236,46,47.001462
0.78408,57,47.056552
0.78044,58,47.062235
0.78008,58,47.069
0.76616,62,47.09291
0.7736,60,47.105182
0.75924,64,47.168837
0.78424,57,47.290271
0.79908,53,47.307506
0.8134,49,47.34905
0.79468,54,47.367072
0.78092,58,47.395926
0.77372,60,47.434572
0.80924,50,47.453689
0.7628,63,47.465546
0.80956,50,47.597671
0.7984,53,47.597733
0.81992,47,47.621609
0.80964,50,47.656818
0.82728,45,47.697686
0.77692,59,47.739178
0.78484,57,47.785827
0.76964,61,47.819647
0.79116,55,47.912013
0.77348,60,47.940109
0.78816,56,47.94017
0.82744,45,47.991773
0.77344,60,47.998596
0.78428,57,48.021457
0.80924,50,48.065632
0.7806,58,48.148942
0.80988,50,48.20131
0.79496,54,48.30961
0.78828,56,48.316289
0.80548,51,48.316357
0.74556,68,50.273991
0.74052,69,50.280205
0.79852,53,50.316756
0.80576,51,50.441615
0.76308,63,50.45936
0.81288,49,50.570318
0.7876,56,50.590487
0.77692,59,50.602851
0.77696,59,50.608687
0.80252,52,50.626793
0.77716,59,50.62685
0.80956,50,50.736807
0.79868,53,50.771696
0.8236,46,50.839613
0.81308,49,50.875832
0.81312,49,50.890099
0.81668,48,50.890157
0.82024,47,50.90359
0.8094,50,50.923007
0.806,51,51.045642
0.81696,48,51.063518
0.79128,55,51.170466
0.82392,46,51.176657
0.80972,50,51.189099
0.79836,53,51.207059
0.80596,51,51.225709
0.76992,61,51.244364
0.86008,36,51.64663
0.86008,36,51.646694
0.86008,36,51.646705
0.86008,36,51.646714
0.86008,36,51.646721
0.86008,36,51.646729
0.86008,36,51.646736
0.86008,36,51.646744
0.82404,46,52.001108
0.82,47,52.007415
0.8164,48,52.013918
0.81304,49,52.020146
0.81312,49,52.0202
0.80216,52,52.038382
0.80252,52,52.038431
0.79844,53,52.044921
0.83508,43,54.101322
0.80916,50,54.112979
0.80232,52,54.119344
0.824,46,54.119401
0.8056,51,54.131665
0.79876,53,54.143137
0.78756,56,54.153903
0.80588,51,54.153959
0.83444,43,54.345724
0.82048,47,54.38757
0.8168,48,54.387629
0.8238,46,54.404154
0.80556,51,54.410865
0.82392,46,54.417368
0.80924,50,54.417429
0.81308,49,54.434051
0.82008,47,54.61638
0.82776,45,54.645287
0.83476,43,54.651638
0.8348,43,54.657153
0.8274,45,54.675373
0.81668,48,54.694194
0.79152,55,54.706446
0.81664,48,54.712034
0.8168,48,54.892061
0.82752,45,54.915717
0.82428,46,54.915776
0.81332,49,54.927358
0.83836,42,54.933884
0.82036,47,54.945394
0.82412,46,54.974097
0.80248,52,55.004366
0.8526,38,55.153617
0.83824,42,55.159334
0.8382,42,55.159392
0.82008,47,55.165201
0.81292,49,55.209366
0.81652,48,55.223226
0.79468,54,55.284208
0.76948,61,55.353792
