#{"t_start": 1708612980.8644202, "env_id": "None"}
r,l,t
0.010829629,491,6.705991
0.010829629,491,6.70608
0.010829629,491,6.706095
0.010829629,491,6.706102
0.010829629,491,6.706109
0.010829629,491,6.706115
0.010829629,491,6.706121
0.010829629,491,6.706127
0.009037037,492,9.710734
0.009037037,492,9.710796
0.009037037,492,9.710806
0.009037037,492,9.710814
0.009037037,492,9.710821
0.009037037,492,9.710826
0.009037037,492,9.710832
0.009037037,492,9.710837
0.010829629,491,12.477546
0.010829629,491,12.477611
0.010829629,491,12.477623
0.010829629,491,12.477632
0.010829629,491,12.47764
0.010829629,491,12.477647
0.010829629,491,12.477654
0.010829629,491,12.477661
0.010829629,491,15.459862
0.010829629,491,15.460214
0.010829629,491,15.460236
0.010829629,491,15.460255
0.010829629,491,15.460266
0.010829629,491,15.460274
0.010829629,491,15.460281
0.010829629,491,15.460289
0.029037038,482,27.828334
0.026148148,483,27.843588
0.021244444,486,27.878812
0.017703705,488,27.90213
0.012888889,491,27.935338
0.011155556,491,27.9354
0.011481482,492,27.958092
0.008355555,494,27.981662
0.02394074,484,33.38695
0.02394074,484,33.387129
0.02394074,484,33.387246
0.02394074,484,33.387261
0.02394074,484,33.387271
0.02394074,484,33.38728
0.02394074,484,33.387288
0.02394074,484,33.387296
0.044237036,474,48.420958
0.039674073,476,48.45527
0.03780741,477,48.471298
0.017644444,488,48.61206
0.015777778,489,48.627675
0.015259259,489,48.62774
0.013288889,490,48.649339
0.0070074075,493,48.689152
0.03985185,476,54.490065
0.03985185,476,54.490297
0.03985185,476,54.490317
0.03985185,476,54.490328
0.03985185,476,54.490336
0.03985185,476,54.490343
0.03985185,476,54.49035
0.03985185,476,54.490357
0.034133334,480,69.712522
0.026666667,483,69.748529
0.025718518,484,69.761899
0.024785185,484,69.761961
0.01802963,487,69.797758
0.015555556,489,69.824494
0.015303704,489,69.824537
0.008933334,492,69.865818
0.014325926,490,75.431176
0.014325926,490,75.431514
0.014325926,490,75.431529
0.014325926,490,75.431538
0.014325926,490,75.431546
0.014325926,490,75.431553
0.014325926,490,75.431561
0.014325926,490,75.431567
0.030562963,481,90.463957
0.02474074,484,90.497168
0.023525925,485,90.511237
0.016844444,489,90.553969
