#{"t_start": 1707741403.8142521, "env_id": "None"}
r,l,t
0.25912088,72,214.246225
0.2479121,73,214.246292
0.20659341,77,214.282135
0.22648352,75,214.338745
0.19747253,78,214.351134
0.19703297,78,214.351201
0.14934066,83,214.363025
0.2764835,70,214.363094
0.3156044,66,215.081529
0.25846153,72,215.226692
0.2667033,71,215.303519
0.17747253,80,215.303593
0.23769231,74,215.360772
0.22725275,75,215.383411
0.22648352,75,215.383473
0.18681319,79,215.413673
0.249011,73,216.240348
0.26758242,71,216.467065
0.21714285,76,216.496431
0.23692308,74,216.541776
0.1901099,79,216.541835
0.21758242,76,238.545714
0.12021978,86,238.545777
0.18824176,79,238.61797
0.2857143,69,239.105463
0.2867033,69,239.260126
0.2778022,70,239.326369
0.22725275,75,239.350645
0.23725274,74,239.396751
0.2786813,70,239.409285
0.22692308,75,239.409342
0.1965934,78,239.421197
0.19736263,78,239.956312
0.29582417,68,240.087113
0.3565934,62,240.09713
0.19087912,79,240.13992
0.30604395,67,240.150188
0.2568132,72,240.15025
0.18714286,79,240.251544
0.20857143,77,240.251606
0.3754945,60,241.660659
0.3754945,60,241.66071
0.3754945,60,241.660726
0.3754945,60,241.660736
0.3754945,60,241.660744
0.3754945,60,241.660758
0.3754945,60,241.660766
0.3754945,60,241.660774
0.3064835,67,264.888769
0.2868132,69,264.924417
0.27626374,70,264.941457
0.2476923,73,264.982918
0.22857143,75,265.011175
0.20703296,77,265.038575
0.1989011,78,265.053934
0.19021977,79,265.07069
0.32813185,65,265.781535
0.33725274,64,265.792225
0.31582418,66,265.822379
0.35604396,62,265.871214
0.27615383,70,265.910535
0.20758241,77,265.970961
0.21846154,76,266.004509
0.17989011,80,266.062441
0.36527473,61,266.470154
0.23758242,74,266.621759
0.28648353,69,266.652904
0.30714285,67,266.673086
0.21835165,76,266.67315
0.24637362,73,266.792599
0.2476923,73,266.825019
0.19043957,79,266.951555
0.2568132,72,267.262986
0.3268132,65,267.398487
0.3064835,67,267.398541
0.23846154,74,267.473654
0.2665934,71,267.495454
0.3356044,64,267.574758
0.189011,79,267.705041
0.2767033,70,267.759374
0.28604394,69,290.26912
0.31648353,66,290.410573
0.31758243,66,290.410643
0.3067033,67,290.487906
0.2278022,75,290.671646
0.29648352,68,290.671706
0.2854945,69,290.875902
0.26703298,71,290.992749
0.29582417,68,291.372262
0.33527473,64,291.475865
0.29692307,68,291.531639
0.2476923,73,291.689002
0.2867033,69,291.785924
0.2764835,70,291.801501
0.41494507,56,291.896603
0.3465934,63,291.8967
0.4268132,55,292.321024
0.35593405,62,292.444279
0.4054945,57,292.497012
0.17725275,80,292.541648
0.33549452,64,292.638392
0.27659342,70,292.724804
0.3165934,66,292.751265
0.45505494,52,293.908096
0.45505494,52,293.908155
0.45505494,52,293.908167
0.45505494,52,293.908175
0.45505494,52,293.908182
0.45505494,52,293.908189
0.45505494,52,293.908196
0.45505494,52,293.908203
0.35725275,62,294.819465
0.35593405,62,294.819526
0.34571427,63,294.832376
0.32604396,65,294.857905
0.31604394,66,294.870866
0.28516483,69,294.906305
0.269011,71,294.93263
0.24758242,73,317.029274
0.35505494,62,317.945083
0.32615384,65,317.979437
0.3465934,63,318.007155
0.4054945,57,318.007291
0.27681318,70,318.067267
0.3168132,66,318.116371
0.19956043,78,318.265762
0.25835165,72,318.281976
0.36593407,61,319.071621
0.3353846,64,319.071686
0.30593407,67,319.147465
0.33681318,64,319.235683
0.2576923,72,319.249973
0.2854945,69,319.271873
0.39582416,58,319.304027
0.3565934,62,319.356907
0.42483518,55,319.920589
0.30626374,67,319.946791
0.3058242,67,319.946851
0.3454945,63,320.04666
0.3356044,64,320.046718
0.2568132,72,320.072148
0.32648352,65,320.134094
0.27835163,70,320.159924
0.33549452,64,320.708074
0.2867033,69,320.795552
0.3854945,59,320.795611
0.27527472,70,320.808515
0.28043956,70,342.592909
0.2665934,71,342.608238
0.28593406,69,342.67653
0.2967033,68,342.692752
0.38648352,59,343.142575
0.37648353,60,343.241942
0.36483517,61,343.255839
0.35538462,62,343.286736
0.36736265,61,343.37181
0.37593406,60,343.371847
0.3953846,58,343.41574
0.3667033,61,343.471754
0.44472528,53,343.786865
0.39593408,58,343.941408
0.37505496,60,343.984439
0.42494506,55,344.008522
0.31527472,66,344.019808
0.38582417,59,344.056164
0.38494506,59,344.104912
0.36637363,61,344.178805
0.43604395,54,344.431243
0.52505493,45,345.877566
0.52505493,45,345.877631
0.52505493,45,345.877643
0.52505493,45,345.877656
0.52505493,45,345.877664
0.52505493,45,345.877671
0.52505493,45,345.877677
0.52505493,45,345.877684
0.41637364,56,346.845514
0.37758243,60,346.885405
0.3557143,62,346.909496
0.35472527,62,346.909558
0.31582418,66,346.953826
0.3157143,66,346.953885
0.2868132,69,346.984886
0.25703296,72,347.017459
0.40494505,57,370.174539
0.41560438,56,370.239671
0.33835164,64,370.31301
0.3165934,66,370.367177
0.37615386,60,370.422961
0.34626374,63,370.423016
0.30549452,67,370.438429
0.28604394,69,370.464894
0.47516483,50,370.805732
0.31516483,66,371.066348
0.30637363,67,371.154745
0.34615386,63,371.154815
0.38472527,59,371.167542
0.35472527,62,371.192342
0.30835164,67,371.258306
0.27604395,70,371.332138
0.44505495,53,371.467921
0.42725274,55,371.862201
0.4256044,55,372.001289
0.3754945,60,372.108347
0.37516484,60,372.230002
0.32538462,65,372.230082
0.2756044,70,372.265725
0.3756044,60,372.542766
0.2589011,72,372.559605
0.47472528,50,372.766184
0.39582416,58,373.036558
0.4254945,55,373.210597
0.33593407,64,373.243636
0.37538463,60,373.302911
0.37516484,60,373.345972
0.4856044,49,373.410782
0.4468132,53,373.501424
0.41527474,56,396.073402
0.34637362,63,396.3331
0.40538463,57,396.379272
0.41593406,56,396.423636
0.38648352,59,396.423696
0.4267033,55,396.436033
0.43472528,54,396.518641
0.33571428,64,396.574542
0.42582417,55,396.690357
0.39637363,58,396.950984
0.45593408,52,396.984253
0.38637364,59,397.00862
0.3967033,58,397.045845
0.36505494,61,397.07992
0.44395605,53,397.148246
0.36659342,61,397.179323
0.46406594,51,397.246425
0.41604397,56,397.580354
0.48516482,49,397.592624
0.36549452,61,397.672465
0.37714285,60,397.683966
0.41582417,56,397.713228
0.5840659,39,398.724583
0.5840659,39,398.724647
0.5840659,39,398.724659
0.5840659,39,398.724667
0.5840659,39,398.724673
0.5840659,39,398.72468
0.5840659,39,398.724686
0.5840659,39,398.724692
0.5145055,46,399.425718
0.48516482,49,399.476895
0.47505495,50,399.490347
0.40538463,57,399.58252
0.38780218,59,399.615812
0.38604397,59,399.615869
0.37725276,60,399.632794
0.3656044,61,399.650386
0.3865934,59,422.37637
0.4845055,49,422.439442
0.44494507,53,422.463151
0.36549452,61,422.48069
0.35736263,62,422.480751
0.4746154,50,422.480762
0.38692307,59,422.599109
0.37516484,60,422.616477
0.4553846,52,423.136974
0.47494507,50,423.160704
0.45472527,52,423.194701
0.41494507,56,423.274074
0.4067033,57,423.290554
0.48406592,49,423.290613
0.36659342,61,423.350473
0.3868132,59,423.423435
0.5140659,46,423.778471
0.40626374,57,423.898062
0.43571427,54,423.921475
0.4553846,52,423.980757
0.45516485,52,424.032535
0.36769232,61,424.087331
0.37527472,60,424.0874
0.36604396,61,424.221854
0.44604397,53,424.48856
0.47395605,50,424.568411
0.46571428,51,424.610977
0.5145055,46,424.646543
0.45494506,52,424.673664
0.49461538,48,424.869721
0.39725274,58,424.86978
0.38505495,59,424.895537
0.45472527,52,425.317941
0.38615385,59,425.337826
0.45406595,52,425.365154
0.45494506,52,425.413796
0.44604397,53,425.451385
0.50406593,47,425.560278
0.44472528,53,425.675634
0.40637362,57,425.755249
0.46615386,51,448.2509
0.44494507,53,448.270789
0.4168132,56,448.354926
0.4365934,54,448.371725
0.46527472,51,448.371835
0.48516482,49,448.473203
0.4665934,51,448.602777
0.43527472,54,448.745943
0.5148352,46,448.996994
0.4754945,50,449.158269
0.37582418,60,449.195509
0.42505494,55,449.230549
0.41395605,56,449.243775
0.4647253,51,449.256712
0.49483517,48,449.317271
0.4067033,57,449.495836
0.4545055,52,449.640664
0.4945055,48,449.719559
0.50373626,47,449.744025
0.4741758,50,449.841057
0.43494505,54,449.865839
0.4843956,49,449.8921
0.4146154,56,449.904524
0.60406595,37,450.859991
0.60406595,37,450.860065
0.60406595,37,450.860076
0.60406595,37,450.860085
0.60406595,37,450.860092
0.60406595,37,450.860098
0.60406595,37,450.860105
0.60406595,37,450.860111
0.5048352,47,451.602944
0.49516484,48,451.616427
0.4845055,49,451.628147
0.4763736,50,451.642471
0.4463736,53,451.67849
0.44604397,53,451.678551
0.40604395,57,451.726559
0.38604397,59,451.752005
0.5042857,47,452.221754
0.4954945,48,452.22182
0.46626374,51,452.247903
0.46615386,51,452.323335
0.4545055,52,452.339138
0.4842857,49,452.352486
0.44692308,53,475.123775
0.34604394,63,475.147558
0.5443956,43,475.587565
0.4556044,52,475.730007
0.51428574,46,475.778796
0.42615384,55,475.813839
0.4653846,51,475.895104
0.50494504,47,475.942828
0.3854945,59,476.016787
