#{"t_start": 1708948412.718534, "env_id": "None"}
r,l,t
0.019783784,243,2.579203
0.019783784,243,2.579291
0.019783784,243,2.579303
0.019783784,243,2.579315
0.019783784,243,2.579323
0.019783784,243,2.57933
0.019783784,243,2.579337
0.019783784,243,2.579344
0.016756756,244,3.856811
0.016756756,244,3.856879
0.016756756,244,3.856893
0.016756756,244,3.856904
0.016756756,244,3.856911
0.016756756,244,3.856919
0.016756756,244,3.856925
0.016756756,244,3.856932
0.019783784,243,5.103199
0.019783784,243,5.10328
0.019783784,243,5.103292
0.019783784,243,5.1033
0.019783784,243,5.103309
0.019783784,243,5.103316
0.019783784,243,5.103323
0.019783784,243,5.10333
0.019783784,243,6.337358
0.019783784,243,6.337432
0.019783784,243,6.337445
0.019783784,243,6.337453
0.019783784,243,6.337461
0.019783784,243,6.337468
0.019783784,243,6.337475
0.019783784,243,6.337482
0.019243244,243,9.214929
0.018378379,243,9.214985
0.0169009,244,9.225164
0.014198198,245,9.237723
0.013333334,245,9.237786
0.006018018,247,9.260576
0.0055135135,247,9.260635
0.0023423424,249,9.282729
0.0427027,237,13.791193
0.021477478,242,13.824145
0.017153153,243,13.831704
0.022018017,242,13.839459
0.023099098,242,13.870244
0.014378378,244,13.870312
0.009873874,246,13.870323
0.008072072,246,13.885574
0.014558558,244,15.482967
0.014558558,244,15.483027
0.014558558,244,15.483038
0.014558558,244,15.483047
0.014558558,244,15.483054
0.014558558,244,15.483061
0.014558558,244,15.483068
0.014558558,244,15.483078
0.026054054,241,20.0662
0.017801803,244,20.09441
0.015927928,244,20.094468
0.008216216,246,20.110271
0.010522523,246,20.110325
0.009981982,246,20.110336
0.0056576575,247,20.121678
0.008036036,247,20.121731
0.024936937,242,24.503418
0.030522523,240,24.511954
0.038666666,238,24.519613
0.02172973,243,24.556229
0.018198198,243,24.566257
0.017297298,244,24.566307
0.006342342,247,24.575809
0.014522523,245,24.575866
0.0063783783,247,26.222622
0.0063783783,247,26.222691
0.0063783783,247,26.222703
0.0063783783,247,26.222717
0.0063783783,247,26.222725
0.0063783783,247,26.222731
0.0063783783,247,26.222741
0.0063783783,247,26.222748
0.030558558,240,30.652543
0.022846848,242,30.668737
0.020216215,243,30.67674
0.020612612,243,30.676796
0.011927928,245,30.694743
0.010666667,246,30.702426
0.00990991,246,30.702482
0.00609009,247,30.709915
0.0143423425,244,35.009341
0.029801803,241,35.035316
0.013369369,245,35.044511
0.0072072074,246,35.044569
0.0249009,242,35.054382
0.0067387386,247,35.06577
0.014306306,245,35.075683
0.010630631,246,35.075747
0.022882883,242,36.667828
0.022882883,242,36.66789
0.022882883,242,36.667927
0.022882883,242,36.667939
0.022882883,242,36.667947
0.022882883,242,36.667954
0.022882883,242,36.667962
0.022882883,242,36.667969
0.03718919,238,41.232513
0.019207207,244,41.279991
0.016432432,244,41.280067
0.01218018,245,41.292213
0.012036036,245,41.292272
0.008864865,246,41.305762
0.0067747748,247,41.318359
0.0071711713,247,41.318414
0.0063063065,247,45.666286
0.019423423,243,45.684356
0.015099099,244,45.69225
0.01145946,246,45.724397
0.0074954955,247,45.72446
0.0038198198,248,45.735053
0.010018018,246,45.735107
0.0075675678,247,45.743646
0.021837838,242,47.19761
0.021837838,242,47.197667
0.021837838,242,47.197682
0.021837838,242,47.19769
0.021837838,242,47.197697
0.021837838,242,47.197704
0.021837838,242,47.197711
0.021837838,242,47.197717
0.061117116,232,51.460762
0.02972973,240,51.524172
0.023099098,242,51.541714
0.01754955,244,51.557208
0.014126126,245,51.564842
0.009765766,246,51.573609
0.006234234,247,51.581175
0.0025945946,248,51.595123
0.010486486,246,55.911462
0.04198198,237,55.920255
0.010954955,245,55.974708
0.030558558,240,55.98349
0.019891892,243,55.991812
0.009513513,246,56.024735
0.016432432,244,56.024789
0.003171171,248,56.069671
0.01445045,245,57.651334
0.01445045,245,57.651399
0.01445045,245,57.651411
0.01445045,245,57.651419
0.01445045,245,57.651426
0.01445045,245,57.651439
0.01445045,245,57.651445
0.01445045,245,57.651451
0.0338018,239,61.942563
0.030234234,240,61.951159
0.030846847,240,61.951221
0.02745946,241,61.960068
0.02327928,242,61.968254
0.014522523,244,61.987854
0.007747748,247,62.013936
0.006666667,247,62.013998
0.042882882,237,66.232406
0.03409009,239,66.240309
0.061297297,232,66.25259
0.041117117,237,66.252657
0.02136937,242,66.278722
0.017081082,244,66.301829
0.035423424,239,66.309587
0.016324325,244,66.327226
0.05409009,234,67.903063
0.05409009,234,67.903126
0.05409009,234,67.903142
0.05409009,234,67.903152
0.05409009,234,67.90316
0.05409009,234,67.903171
0.05409009,234,67.903178
0.05409009,234,67.903185
0.06526126,231,72.18963
0.060936935,232,72.199316
0.03736937,238,72.244395
0.03935135,238,72.244459
0.031207208,240,72.263919
0.019927928,243,72.289294
0.02072072,243,72.289356
0.016576577,244,72.297817
0.076576576,228,76.372821
0.046846848,236,76.443771
0.06526126,231,76.466901
0.057981983,233,76.508137
0.035387386,239,76.518637
0.019279279,243,76.549734
0.032504503,240,76.566197
0.02627027,241,76.584617
0.07675676,228,78.217614
0.07675676,228,78.217683
0.07675676,228,78.217694
0.07675676,228,78.217706
0.07675676,228,78.217714
0.07675676,228,78.21772
0.07675676,228,78.217727
0.07675676,228,78.217733
0.07718919,228,82.519861
0.07621621,228,82.520824
0.05754955,233,82.561996
0.058126125,233,82.56205
0.04590991,236,82.584689
0.036216218,239,82.609415
0.03481081,239,82.609469
0.030486487,240,82.618203
0.10763964,220,86.679221
0.09264865,224,86.709846
0.092,224,86.792652
0.092216216,224,86.792715
0.064468466,231,86.80038
0.088756755,225,86.808159
0.05863063,233,86.815724
0.052936938,234,86.851566
0.12371171,216,88.454286
0.12371171,216,88.454359
0.12371171,216,88.454374
0.12371171,216,88.454382
0.12371171,216,88.454392
0.12371171,216,88.454399
0.12371171,216,88.454405
0.12371171,216,88.454411
0.10407207,221,92.701968
0.09646847,223,92.720199
0.09643243,223,92.720264
0.09621622,223,92.720275
0.08900901,225,92.736118
0.08486486,226,92.743613
0.057441443,233,92.804956
0.054018017,234,92.813553
0.11574775,218,96.804634
0.09318919,224,96.871766
0.08900901,225,96.879358
0.08082883,227,96.893746
0.08882883,225,96.902214
0.08443243,226,96.902275
0.10378379,221,96.935965
0.09254054,224,96.95322
0.13163964,214,98.620447
0.13163964,214,98.620509
0.13163964,214,98.620522
0.13163964,214,98.620531
0.13163964,214,98.620539
0.13163964,214,98.620547
0.13163964,214,98.620554
0.13163964,214,98.620561
0.112,219,102.891968
0.10774775,220,102.901663
0.10007207,222,102.917636
0.099927925,222,102.917694
0.09614415,223,102.926318
0.08850451,225,102.94349
0.084684685,226,102.952259
0.08486486,226,102.952322
0.12771171,215,106.952942
0.123675674,216,106.985683
0.107891895,220,107.005147
0.11174775,219,107.021706
0.111891896,219,107.036191
0.11589189,218,107.036255
0.09592793,223,107.045304
0.11185586,219,107.045361
0.11967567,217,108.912598
0.11967567,217,108.912669
0.11967567,217,108.91268
0.11967567,217,108.912689
0.11967567,217,108.912696
0.11967567,217,108.912703
0.11967567,217,108.912709
0.11967567,217,108.912715
0.12753153,215,113.129404
0.11971171,217,113.146819
0.11567567,218,113.156148
0.11578378,218,113.156203
0.11181982,219,113.165257
0.10374775,221,113.179314
0.096324325,223,113.196004
0.088252254,225,113.213529
0.13149549,214,117.213984
0.1276036,215,117.236898
0.107891895,220,117.256057
0.12771171,215,117.267152
0.11178378,219,117.277834
0.11571171,218,117.277886
0.1234955,216,117.293948
0.12356757,216,117.314912
0.11971171,217,119.208929
0.11971171,217,119.209008
0.11971171,217,119.20902
0.11971171,217,119.209028
0.11971171,217,119.209036
0.11971171,217,119.209043
0.11971171,217,119.209073
0.11971171,217,119.20908
0.13163964,214,123.422387
0.1274955,215,123.433155
0.119495496,217,123.450294
0.11574775,218,123.46118
0.115567565,218,123.461256
0.111891896,219,123.470683
0.10810811,220,123.481958
0.10778379,220,123.482037
0.12371171,216,127.722751
0.115567565,218,127.733302
0.1274955,215,127.744638
0.13149549,214,127.74472
0.12353153,216,127.756184
0.115567565,218,127.766323
0.1234955,216,127.77713
0.119567566,217,127.78733
0.1234955,216,129.699682
0.1234955,216,129.69975
0.1234955,216,129.699761
0.1234955,216,129.699768
0.1234955,216,129.699775
0.1234955,216,129.699781
0.1234955,216,129.699787
0.1234955,216,129.699793
0.13149549,214,133.945504
0.1274955,215,133.954265
0.119567566,217,133.968979
0.11963964,217,133.969045
0.115567565,218,133.979971
0.11563964,218,133.980029
0.11171171,219,133.989824
0.10756757,220,133.998342
0.12756757,215,138.133921
0.1234955,216,138.133981
0.119567566,217,138.166397
0.11971171,217,138.174575
0.11971171,217,138.174634
