#{"t_start": 1708943906.880712, "env_id": "None"}
r,l,t
0.011279279,245,6.982525
0.011279279,245,6.982594
0.011279279,245,6.982605
0.011279279,245,6.982612
0.011279279,245,6.982619
0.011279279,245,6.982625
0.011279279,245,6.98263
0.011279279,245,6.982636
0.011351352,245,9.185497
0.011351352,245,9.185573
0.011351352,245,9.185585
0.011351352,245,9.185593
0.011351352,245,9.185599
0.011351352,245,9.185605
0.011351352,245,9.185611
0.011351352,245,9.185617
0.011279279,245,11.364486
0.011279279,245,11.364551
0.011279279,245,11.364562
0.011279279,245,11.364571
0.011279279,245,11.364578
0.011279279,245,11.364585
0.011279279,245,11.364591
0.011279279,245,11.364597
0.011279279,245,13.561171
0.011279279,245,13.561235
0.011279279,245,13.561246
0.011279279,245,13.561255
0.011279279,245,13.561262
0.011279279,245,13.561269
0.011279279,245,13.561276
0.011279279,245,13.561282
0.03491892,239,18.179804
0.03390991,239,18.179868
0.028324325,241,18.214796
0.020288289,243,18.251511
0.017801803,243,18.251581
0.016972972,244,18.2703
0.011747748,245,18.287988
0.006666667,247,18.324458
0.046522524,236,29.036918
0.021477478,242,29.134287
0.028936937,240,29.167002
0.023027027,242,29.214801
0.022738738,242,29.232722
0.008432432,246,29.232779
0.0019099099,249,29.314006
0.008576577,246,29.331499
0.023603603,242,31.9228
0.023603603,242,31.922869
0.023603603,242,31.922882
0.023603603,242,31.92289
0.023603603,242,31.922898
0.023603603,242,31.922906
0.023603603,242,31.922913
0.023603603,242,31.92292
0.086738735,225,42.818197
0.043531533,237,43.010224
0.039819818,238,43.027987
0.029693693,240,43.06278
0.018018018,243,43.110951
0.015063063,244,43.128098
0.012936937,245,43.145466
0.004684685,248,43.195056
0.012540541,245,53.478862
0.052396398,234,53.543791
0.033333335,239,53.577911
0.024432432,241,53.626864
0.063459456,231,53.626931
0.022666667,242,53.752068
0.018954955,244,53.752125
0.01654054,244,53.768785
0.010810811,245,56.606942
0.010810811,245,56.607415
0.010810811,245,56.607439
0.010810811,245,56.60745
0.010810811,245,56.607459
0.010810811,245,56.607467
0.010810811,245,56.607474
0.010810811,245,56.607481
0.032612614,239,67.728885
0.022414414,242,67.78345
0.019027026,243,67.804718
0.020900901,243,67.804782
0.016936937,244,67.824684
0.0086846845,246,67.862039
0.0050810813,247,67.879994
0.0037477477,248,67.901256
0.023747748,242,78.517983
0.007711712,246,78.53675
0.018234234,243,78.56929
0.012792793,245,78.586428
0.029081082,240,78.58648
0.009297297,246,78.603748
0.011351352,245,78.654139
0.011243244,246,78.654194
0.007243243,247,81.422619
0.007243243,247,81.422701
0.007243243,247,81.422713
0.007243243,247,81.422721
0.007243243,247,81.422728
0.007243243,247,81.422735
0.007243243,247,81.422742
0.007243243,247,81.422749
0.05326126,234,92.365428
0.036504503,239,92.460623
0.033225223,239,92.460681
0.025513513,241,92.492299
0.021981983,242,92.512125
0.015495496,244,92.552496
0.013369369,245,92.573289
0.011279279,246,92.591245
0.057153154,233,103.022046
0.02299099,242,103.086887
0.022414414,242,103.1993
0.013585585,245,103.217804
0.018990992,243,103.23563
0.018594595,244,103.283744
0.013441442,245,103.331796
0.0034594594,248,103.364095
0.0038198198,248,106.104147
0.0038198198,248,106.104231
0.0038198198,248,106.104245
0.0038198198,248,106.104254
0.0038198198,248,106.104262
0.0038198198,248,106.10427
0.0038198198,248,106.104277
0.0038198198,248,106.104283
0.022954956,242,117.213787
0.023495495,242,117.214318
0.018342342,243,117.233238
0.016360361,244,117.251361
0.011315315,246,117.284766
0.009945946,246,117.284838
0.00990991,246,117.284849
0.008468469,246,117.284857
0.029297298,240,128.405994
0.018918918,243,128.444469
0.03153153,240,128.462207
0.01181982,246,128.501174
0.012144144,245,128.521004
0.019351352,243,128.521071
0.011243244,246,128.575526
0.008360361,247,128.594941
0.019963965,243,131.438231
0.019963965,243,131.438312
0.019963965,243,131.438325
0.019963965,243,131.438334
0.019963965,243,131.438344
0.019963965,243,131.438352
0.019963965,243,131.438371
0.019963965,243,131.438377
0.024792792,241,142.165827
0.014810811,244,142.218115
0.013585585,244,142.218174
0.009225225,246,142.251364
0.009225225,246,142.251435
0.010846847,246,142.251446
0.0047927927,247,142.26905
0.0019099099,249,142.30159
0.025945947,241,153.259176
0.0037477477,248,153.339366
0.026486486,241,153.357907
0.0151351355,244,153.357972
0.013873874,244,153.357992
0.0073153153,247,153.378136
0.009405405,246,153.417443
0.0034594594,248,153.440161
0.0064504505,247,156.349568
0.0064504505,247,156.349635
0.0064504505,247,156.34965
0.0064504505,247,156.349659
0.0064504505,247,156.349667
0.0064504505,247,156.349674
0.0064504505,247,156.349681
0.0064504505,247,156.349688
0.03279279,239,167.380861
0.022594595,243,167.452175
0.02100901,243,167.452238
0.014774775,244,167.469997
0.016684685,244,167.470063
0.0131531535,245,167.487057
0.008612612,246,167.504416
0.011855856,246,167.504477
0.04075676,237,178.109296
0.033117115,239,178.178382
0.027063062,241,178.195868
0.023387387,242,178.212864
0.0074594594,247,178.212921
0.021621622,243,178.212931
0.011495495,245,178.294471
0.008864865,246,178.311681
0.018126126,244,181.003456
0.018126126,244,181.003519
0.018126126,244,181.003532
0.018126126,244,181.003541
0.018126126,244,181.003549
0.018126126,244,181.003556
0.018126126,244,181.003564
0.018126126,244,181.003571
0.024072072,242,191.997177
0.023099098,242,191.998257
0.020324325,243,192.017442
0.019387387,243,192.017499
0.012144144,245,192.055646
0.0143423425,245,192.055722
0.014918919,245,192.055734
0.010486486,246,192.075987
0.034702703,239,203.000451
0.033477478,239,203.001981
0.04100901,237,203.039457
0.02681081,241,203.09386
0.016612612,244,203.112683
0.015855856,244,203.112739
0.019315315,243,203.131588
0.01654054,244,203.150442
0.016324325,244,206.083002
0.016324325,244,206.08306
0.016324325,244,206.083073
0.016324325,244,206.083081
0.016324325,244,206.083092
0.016324325,244,206.083098
0.016324325,244,206.083105
0.016324325,244,206.083112
0.050954957,235,216.730515
0.034702703,239,216.795216
0.033585586,239,216.79527
0.02753153,241,216.826525
0.022738738,242,216.842041
0.01845045,243,216.858407
0.020216215,243,216.858466
0.02108108,243,216.858479
0.02263063,242,227.49977
0.037225224,238,227.500827
0.035063062,239,227.52036
0.034558557,239,227.554001
0.039243244,238,227.575107
0.03827027,238,227.575169
0.02745946,241,227.625914
0.022810811,242,227.625977
0.030954955,240,230.563045
0.030954955,240,230.563121
0.030954955,240,230.563133
0.030954955,240,230.563142
0.030954955,240,230.56315
0.030954955,240,230.563157
0.030954955,240,230.563164
0.030954955,240,230.563171
0.034162164,239,242.022388
0.030306306,240,242.04105
0.026954954,241,242.062145
0.026702702,241,242.062207
0.022594595,242,242.080627
0.017837837,243,242.100527
0.015315316,244,242.120555
0.00972973,246,242.156024
0.056504503,233,252.916697
0.044684686,236,252.918149
0.05045045,235,252.918199
0.063891895,231,252.953765
0.041513514,237,252.973984
0.049585585,235,252.974038
0.03873874,238,252.994339
0.030054053,240,253.08248
0.03873874,238,255.991249
0.03873874,238,255.991321
0.03873874,238,255.991333
0.03873874,238,255.991343
0.03873874,238,255.991351
0.03873874,238,255.991358
0.03873874,238,255.991366
0.03873874,238,255.991373
0.06818018,230,266.874621
0.056684684,233,266.922853
0.05354955,234,266.939046
0.04500901,236,266.971912
0.0381982,238,267.003726
0.038126126,238,267.003794
0.03790991,238,267.003808
0.034954954,239,267.021696
0.035315316,239,277.246981
0.038774773,238,277.279721
0.03463063,239,277.310937
0.036792792,238,277.326495
0.04144144,237,277.342995
0.044756755,236,277.343063
0.04126126,237,277.343074
0.037765767,238,277.358856
0.07218018,229,280.011744
0.07218018,229,280.011805
0.06825225,230,280.021377
0.06825225,230,280.021435
0.06825225,230,280.021447
0.06825225,230,280.021456
0.06825225,230,280.021464
0.06825225,230,280.021472
0.059567567,232,290.825818
0.047387388,236,290.873331
0.04443243,236,290.890109
0.043351352,237,290.907443
0.037549548,238,290.907506
0.039423425,238,290.924776
0.034018017,239,290.941016
0.03434234,239,290.941071
0.083675675,226,301.356806
0.060756758,232,301.376047
0.064972974,231,301.429732
0.06893694,230,301.465556
0.0498018,235,301.484419
0.056432433,233,301.503337
0.05272072,234,301.503394
0.048900902,235,301.555987
0.06893694,230,304.567962
0.06893694,230,304.56802
0.06893694,230,304.568032
0.06893694,230,304.568041
0.06893694,230,304.568048
0.06893694,230,304.568055
0.06893694,230,304.568061
0.06893694,230,304.568068
0.072108105,229,315.396696
0.06371171,231,315.433684
0.056972973,233,315.467927
0.05300901,234,315.486547
0.05308108,234,315.486599
0.049153153,235,315.503137
0.046054054,236,315.521573
0.038234234,238,315.557102
0.061297297,232,326.23303
0.06432433,231,326.271541
0.045585584,236,326.271598
0.067963965,230,326.322961
0.04908108,235,326.323024
0.048900902,235,326.339651
0.049765766,235,326.356682
0.049621623,235,326.373474
0.06378379,231,329.435426
0.06378379,231,329.435503
0.06378379,231,329.435515
0.06378379,231,329.435524
0.06378379,231,329.435536
0.06378379,231,329.435546
0.06378379,231,329.435553
0.06378379,231,329.43556
0.052936938,234,340.244687
0.04897297,235,340.26139
0.04998198,235,340.261462
0.04590991,236,340.282658
0.045477476,236,340.282707
0.04154955,237,340.304151
0.038054053,238,340.321698
0.03127928,240,340.356755
0.06821622,230,351.020298
0.056504503,233,351.053921
0.059855856,232,351.07276
0.0529009,234,351.11002
0.060576577,232,351.110095
0.06432433,231,351.129469
0.046378378,236,351.129534
0.04936937,235,351.147183
0.06428829,231,354.097607
0.06428829,231,354.097676
0.06428829,231,354.097687
0.06428829,231,354.097696
0.06428829,231,354.097703
0.06428829,231,354.09771
0.06428829,231,354.097717
0.06428829,231,354.097723
0.0649009,231,364.758434
0.06108108,232,364.775218
0.056576576,233,364.791563
0.05362162,234,364.810093
0.04954955,235,364.827006
0.046918917,236,364.844018
0.045657657,236,364.844084
0.042666666,237,364.860757
0.06418018,231,375.427807
0.06828829,230,375.447903
0.056720722,233,375.479556
0.059495494,232,375.514681
0.04255856,237,375.514754
0.05272072,234,375.567091
0.04144144,237,375.584568
0.04126126,237,375.602204
0.06428829,231,378.397868
0.06428829,231,378.397953
0.06428829,231,378.397965
0.06428829,231,378.397973
0.06428829,231,378.39798
0.06428829,231,378.397988
