#{"t_start": 1707740223.436246, "env_id": "None"}
r,l,t
0.25714287,35,1.261361
0.25714287,35,1.261422
0.25714287,35,1.261433
0.25714287,35,1.261442
0.25714287,35,1.261449
0.25714287,35,1.261456
0.25714287,35,1.261462
0.25714287,35,1.261469
0.25714287,35,1.419437
0.25714287,35,1.419502
0.25714287,35,1.419514
0.25714287,35,1.419523
0.25714287,35,1.419531
0.25714287,35,1.41954
0.25714287,35,1.419548
0.25714287,35,1.419555
0.25714287,35,1.573486
0.25714287,35,1.573551
0.25714287,35,1.573563
0.25714287,35,1.573571
0.25714287,35,1.573579
0.25714287,35,1.573586
0.25714287,35,1.573593
0.25714287,35,1.5736
0.25714287,35,1.733266
0.25714287,35,1.733319
0.25714287,35,1.733331
0.25714287,35,1.733339
0.25714287,35,1.733347
0.25714287,35,1.733353
0.25714287,35,1.73336
0.25714287,35,1.733376
0.3,33,2.486119
0.20259741,38,2.52888
0.20051949,38,2.528937
0.18,39,2.538267
0.18623376,39,2.538328
0.18025973,39,2.53834
0.09350649,44,2.580699
0.07402597,45,2.590087
0.2574026,35,2.781647
0.23818181,36,2.83913
0.21818182,37,2.847402
0.16675325,40,2.862558
0.14883117,41,2.869946
0.10623377,43,2.896982
0.18467532,39,2.904685
0.042597402,47,2.976007
0.29896104,33,3.115994
0.3187013,32,3.125104
0.12311688,42,3.125166
0.23818181,36,3.134058
0.37766233,29,3.141585
0.1438961,41,3.235385
0.1638961,40,3.259937
0.1438961,41,3.387552
0.25792208,35,3.533882
0.2955844,33,3.533955
0.1825974,39,3.563791
0.20675325,38,3.563914
0.18233766,39,3.592297
0.23610389,36,3.662177
0.20467533,38,3.703971
0.27974027,34,3.792983
0.18441558,39,3.976905
0.20051949,38,4.004992
0.18493506,39,4.015162
0.22155844,37,4.015239
0.057142857,46,4.062132
0.1812987,39,4.107693
0.19948052,38,4.140071
0.27766234,34,4.172222
0.26051947,35,4.39216
0.26103896,35,4.392385
0.14077923,41,4.424317
0.14285715,41,4.437959
0.21974026,37,4.448188
0.29818183,33,4.493143
0.20155844,38,4.514904
0.103896104,43,4.623397
0.41558442,27,4.706117
0.2568831,35,7.97312
0.3392208,31,7.983461
0.13558441,42,8.043672
0.18467532,39,8.067069
0.26103896,35,8.076095
0.18363637,39,8.092631
0.20805195,38,8.18636
0.27948052,34,8.218259
0.29714286,33,8.249354
0.18233766,39,8.299923
0.29818183,33,8.320011
0.30415586,33,8.340946
0.18467532,39,8.340993
0.16285715,40,8.377973
0.4335065,26,8.410346
0.27844155,34,8.442271
0.41766235,27,8.519013
0.18285714,39,8.532666
0.20207793,38,8.573728
0.2961039,33,8.582457
0.26285714,35,8.598894
0.22103897,37,8.65408
0.23974025,36,8.674165
0.18441558,39,8.728253
0.20207793,38,8.814472
0.106753245,43,8.839009
0.21948051,37,8.854811
0.23766233,36,8.870407
0.14493507,41,8.893649
0.27714285,34,8.909714
0.25766233,35,8.940834
0.16207792,40,9.035678
0.294026,33,9.09718
0.49766234,23,9.120487
0.16025974,40,9.12745
0.18051948,39,9.154829
0.14597403,41,9.18167
0.16077922,40,9.197092
0.14415585,41,9.233875
0.28025973,34,9.304336
0.20207793,38,9.399931
0.1812987,39,9.435393
0.33766234,31,9.445069
0.07662338,45,9.492158
0.11818182,42,9.504479
0.18311688,39,9.533796
0.17402597,40,9.569503
0.31428573,32,9.578001
0.22415584,37,9.820444
0.13376623,42,9.820521
0.18285714,39,9.82891
0.3161039,32,9.870853
0.1425974,41,9.924114
0.27558443,34,9.931611
0.089090906,44,9.939483
0.5535065,20,10.483862
0.5535065,20,10.483952
0.5535065,20,10.483982
0.5535065,20,10.484009
0.5535065,20,10.484034
0.5535065,20,10.484059
0.5535065,20,10.484083
0.5535065,20,10.484108
0.592987,18,14.240433
0.37636364,29,14.323801
0.35792208,30,14.331258
0.26155844,35,14.365021
0.23688312,36,14.372944
0.2,38,14.387927
0.16077922,40,14.403244
0.12155844,42,14.417898
0.33688313,31,14.487219
0.25896105,35,14.588571
0.4153247,27,14.59664
0.33636364,31,14.613255
0.41454545,27,14.62858
0.27714285,34,14.663812
0.075064935,45,14.670562
0.13974026,41,14.677216
0.26285714,35,14.732041
0.43532467,26,14.77465
0.25896105,35,14.868445
0.15792207,40,14.876424
0.16077922,40,14.891819
0.27792206,34,14.899805
0.27584416,34,14.913598
0.23844156,36,14.922242
0.25922078,35,14.977119
0.35454544,30,14.98458
0.33818182,31,15.113795
0.27766234,34,15.12116
0.23896104,36,15.129315
0.19818182,38,15.186955
0.22103897,37,15.187015
0.12415584,42,15.202059
0.2792208,34,15.222879
0.25844157,35,15.238785
0.2812987,34,15.36558
0.18077922,40,15.401203
0.18285714,39,15.408131
0.3179221,32,15.4152
0.43480518,26,15.423097
0.3,33,15.423138
0.2677922,35,15.450588
0.2787013,34,15.466034
0.3555844,30,15.57699
0.27532467,34,15.639726
0.27766234,34,15.663308
0.26103896,35,15.663358
