#{"t_start": 1707749025.5584261, "env_id": "None"}
r,l,t
0.36333162,626,21.741243
0.36333162,626,21.741625
0.36333162,626,21.74166
0.36333162,626,21.741669
0.36333162,626,21.741676
0.36333162,626,21.741692
0.36333162,626,21.741698
0.36333162,626,21.741705
0.37739378,612,26.50659
0.37739378,612,26.506632
0.37739378,612,26.506643
0.37739378,612,26.506651
0.37739378,612,26.50667
0.37739378,612,26.506677
0.37739378,612,26.506684
0.37739378,612,26.50669
0.36333162,626,31.399186
0.36333162,626,31.399411
0.36333162,626,31.399425
0.36333162,626,31.399434
0.36333162,626,31.399441
0.36333162,626,31.399448
0.36333162,626,31.399454
0.36333162,626,31.399461
0.3694197,620,36.312911
0.3694197,620,36.312979
0.3694197,620,36.31299
0.3694197,620,36.312998
0.3694197,620,36.313005
0.3694197,620,36.313012
0.3694197,620,36.313018
0.3694197,620,36.313024
0.37426943,615,61.68123
0.37029016,619,61.75006
0.36323315,626,61.856693
0.36131087,628,61.895077
0.36047152,629,61.922016
0.3566321,633,61.982468
0.3534145,636,62.036217
0.3205855,669,62.464915
0.410057,579,69.253425
0.39439896,595,69.590661
0.3713109,618,69.731547
0.36648706,623,70.038949
0.3536114,636,70.129409
0.35730052,632,70.218907
0.33957514,650,70.374071
0.37140933,618,70.490833
0.38825905,601,77.081269
0.37432644,615,77.741569
0.39717618,592,77.833558
0.37837306,611,78.018929
0.33565804,654,78.163295
0.37811399,611,78.201951
0.37323835,616,78.525375
0.34244558,647,78.834496
0.35524872,634,85.367362
0.3990829,590,85.840667
0.36062175,629,86.035034
0.3451969,644,86.161094
0.37147668,618,86.217147
0.40125906,588,86.465812
0.33451813,655,86.585925
0.3561658,633,86.776837
0.35828498,631,93.446463
0.3782798,611,93.663777
0.3625596,627,94.056679
0.39137822,598,94.091135
0.37730053,612,94.38
0.38439378,605,94.483135
0.33043525,659,94.628799
0.31067875,679,94.924246
0.36746114,622,101.352708
0.41507772,574,101.646735
0.40344042,586,101.898389
0.3183316,671,102.215649
0.3812487,608,102.32747
0.34210363,647,102.327522
0.30468392,685,102.79376
0.36548704,624,102.842559
0.3794093,610,184.066957
0.37923834,610,184.321042
0.33564767,654,184.377372
0.37740934,612,184.683798
0.3804974,609,184.762242
0.40923315,580,184.864991
0.35364768,636,185.124127
0.35751814,632,185.566097
0.3742228,615,191.772108
0.362285,627,192.208866
0.3293886,660,192.601291
0.35346115,636,213.905421
0.35346115,636,213.906862
0.35346115,636,213.906885
0.35346115,636,213.90691
0.35346115,636,213.906919
0.35346115,636,213.906926
0.35346115,636,213.906933
0.35346115,636,213.906939
0.4133264,576,221.741602
0.40899482,580,221.807947
0.39743006,592,221.972852
0.3822746,607,222.174074
0.36636788,623,222.397548
0.36034715,629,222.489293
0.35546634,634,222.566955
0.3268394,663,222.947519
0.3504974,639,230.075185
0.38723835,602,230.16737
0.3713627,618,230.167429
0.3076114,682,230.609866
0.36130053,628,230.680321
0.35641968,633,230.680388
0.30972022,680,230.819429
0.36445078,625,231.040122
0.40810362,581,237.564184
0.3545803,635,238.359888
0.37818652,611,238.669402
0.3246062,665,238.775993
0.33725905,652,239.049118
0.33231607,657,239.174224
0.33343005,656,239.524777
0.30585492,684,239.569928
0.37615544,613,246.281133
0.3872176,602,246.441037
0.30349222,686,246.472583
0.37301555,616,246.753251
0.35837305,631,247.329029
0.33351815,656,247.558189
0.36329535,626,247.618975
0.3452746,644,247.893746
0.3713057,618,254.319664
0.35631087,633,254.695479
0.35437825,635,254.980316
0.3135285,676,255.241857
0.3654974,624,255.61884
0.33356476,656,330.624201
0.37154922,618,330.666902
0.3495233,640,330.711061
0.3823316,607,336.800344
0.3317202,658,337.824282
0.34743005,642,337.915673
0.35820726,631,338.616784
0.30968395,680,338.684539
0.33831605,651,338.925078
0.31539896,674,339.255643
0.29291192,697,339.307037
0.4072539,582,344.207726
0.38633677,603,345.559103
0.40338343,586,346.095436
0.30481347,685,346.555364
0.33720726,652,346.900349
0.35743004,632,346.940273
0.3414715,648,347.510754
0.33062175,659,347.710813
0.30361658,686,352.935447
0.33853886,651,374.364733
0.33853886,651,374.365612
0.33853886,651,374.365625
0.33853886,651,374.365633
0.33853886,651,374.365641
0.33853886,651,374.365647
0.33853886,651,374.365655
0.33853886,651,374.365662
0.37637305,613,382.387008
0.36445597,625,382.568034
0.36034197,629,382.632288
0.35940415,630,382.658846
0.34642488,643,382.838038
0.32851297,661,383.107115
0.32570466,664,383.168962
0.32254404,667,383.221279
0.39845595,591,390.248215
0.3516166,638,390.706317
0.3775907,612,390.771408
0.35241452,637,390.916597
0.38348186,606,391.016638
0.36935234,620,391.134836
0.32956478,660,391.261717
0.3234974,666,391.775734
0.3693316,620,398.765996
0.37135234,618,398.940417
0.2958912,694,399.290667
0.31746632,672,399.523323
0.34256476,647,399.65866
0.37541452,614,399.757698
0.3236114,666,399.809243
0.30689636,683,399.935376
0.34625906,643,481.854384
0.34337306,646,482.074863
0.34345597,646,482.420996
0.35740414,632,482.474908
0.35956478,630,482.597207
0.34460622,645,482.891712
0.34560102,644,483.045164
0.30539897,684,483.437683
0.36353886,626,490.055569
0.32928497,660,490.292451
0.35948187,630,490.612733
0.37325388,616,490.733727
0.31795338,672,491.053551
0.30051294,689,491.333286
0.36949742,620,491.387926
0.31871504,671,491.657775
0.43709844,552,498.477168
0.34790155,642,498.661112
0.36748186,622,498.718765
0.32446632,665,498.754701
0.37334198,616,499.317731
0.31765804,672,499.501571
0.35451296,635,499.885602
0.28710362,703,500.209647
0.32262695,667,507.125004
0.3384715,651,507.159356
0.32756996,662,507.252728
0.33035752,659,507.25279
0.3385596,651,507.76434
0.35040414,639,507.792071
0.33748186,652,508.338281
0.3436736,646,508.590849
0.31992745,670,535.752736
0.31992745,670,535.75378
0.31992745,670,535.753798
0.31992745,670,535.753807
0.31992745,670,535.753818
0.31992745,670,535.753826
0.31992745,670,535.753833
0.31992745,670,535.753839
0.4042798,585,543.075634
0.36331606,626,543.607911
0.36134714,628,543.646504
0.34968913,640,543.808663
0.3335026,656,544.021462
0.33284456,657,544.04777
0.3294508,660,544.098528
0.3294715,660,544.098585
0.32967874,660,551.385597
0.3665596,623,551.469194
0.36332643,626,551.493906
0.38315544,606,551.630609
0.35951814,630,551.746042
0.3653005,624,551.930048
0.3206114,669,552.466077
0.32074612,669,552.520622
0.37139896,618,635.89379
0.37028497,619,636.153521
0.35932124,630,636.183809
0.33165285,658,636.55616
