#{"t_start": 1701783028.5443258, "env_id": "None"}
r,l,t
0.82844,47,29.029227
0.80092,55,29.135803
0.74596,71,29.149465
0.71792,79,29.187349
0.7492,70,29.201537
0.72848,76,29.207831
0.77636,62,29.251534
0.75212,69,29.382235
0.76996,64,29.446214
0.79052,58,31.507702
0.76968,64,31.603015
0.72844,76,31.615372
0.75992,67,31.629027
0.74904,70,31.629088
0.75228,69,31.685272
0.78372,60,31.753753
0.7378,73,31.90616
0.73912,73,31.98248
0.78392,60,32.001651
0.7734,63,32.007876
0.75572,68,32.06398
0.76952,64,32.098112
0.72544,77,32.124471
0.73836,73,32.227359
0.77304,63,32.309071
0.78276,60,32.393666
0.82172,49,32.41264
0.76584,65,32.419299
0.74508,71,32.440311
0.77952,61,32.45824
0.78372,60,32.510955
0.81768,50,32.550694
0.739,73,32.780104
0.78316,60,32.797994
0.807,53,33.291782
0.8,55,33.300435
0.73208,75,33.374733
0.73208,75,33.3748
0.73208,75,33.374809
0.73208,75,33.374817
0.73208,75,33.374827
0.71804,79,33.389161
0.74936,70,33.673256
0.74548,71,33.694703
0.79332,57,35.714325
0.79352,57,35.714376
0.77932,61,35.741263
0.7804,61,35.741317
0.76568,65,35.76649
0.76496,65,35.793353
0.80036,55,36.014643
0.79216,57,36.048107
0.78332,60,36.134423
0.793,57,36.167614
0.73896,73,36.217253
0.7216,78,36.224079
0.69772,85,36.269823
0.70452,83,36.308245
0.80668,53,36.391732
0.79376,57,36.499129
0.72836,76,36.5053
0.79608,56,36.578537
0.7898,58,36.596444
0.75944,67,36.596502
0.78548,59,36.645615
0.76516,65,36.718725
0.76936,64,36.79602
0.76564,65,36.907655
0.79956,55,36.920888
0.76136,66,36.920941
0.81316,51,36.970992
0.77988,61,36.98432
0.7654,65,37.013113
0.82728,47,37.0264
0.811,52,37.131585
0.83448,45,37.21568
0.79988,55,37.26471
0.8068,53,37.307059
0.77268,63,37.327438
0.8036,54,37.327497
0.7682,64,39.379884
0.69756,85,39.493323
0.73884,73,39.537037
0.7524,69,39.59139
0.79612,56,39.603733
0.79972,55,39.616263
0.75228,69,39.640122
0.76572,65,39.677506
0.77228,63,39.763601
0.78656,59,39.853704
0.78892,58,39.88997
0.77564,62,39.968322
