#{"t_start": 1724235725.982817, "env_id": "None"}
r,l,t
0.2569697,34,2.775505
0.2569697,34,2.775756
0.2569697,34,2.775782
0.2569697,34,2.775803
0.2569697,34,2.775823
0.2569697,34,2.77585
0.2569697,34,2.775869
0.2569697,34,2.775889
0.2569697,34,3.101812
0.2569697,34,3.101931
0.2569697,34,3.101956
0.2569697,34,3.101978
0.2569697,34,3.101998
0.2569697,34,3.102018
0.2569697,34,3.102038
0.2569697,34,3.102057
0.2569697,34,3.435532
0.2569697,34,3.43559
0.2569697,34,3.435599
0.2569697,34,3.435606
0.2569697,34,3.435612
0.2569697,34,3.435618
0.2569697,34,3.435623
0.2569697,34,3.435628
0.2569697,34,3.87702
0.2569697,34,3.877087
0.2569697,34,3.877098
0.2569697,34,3.877105
0.2569697,34,3.877112
0.2569697,34,3.877117
0.2569697,34,3.877123
0.2569697,34,3.877128
0.43757576,24,4.359603
0.44060606,24,4.359674
0.44666666,24,4.359691
0.39636365,26,4.387788
0.3969697,26,4.387839
0.38242424,27,4.401634
0.3660606,28,4.415033
0.24909091,34,4.497927
0.37939394,27,4.727562
0.34545454,29,4.782251
0.26545453,33,4.810867
0.31151515,31,4.837118
0.21515152,36,4.850706
0.23636363,35,4.878401
0.2169697,36,4.878444
0.29272726,32,4.931124
0.3709091,28,5.106257
0.46545455,23,5.145192
0.32969698,30,5.185899
0.4212121,25,5.263795
0.31272727,31,5.263849
0.2951515,32,5.30517
0.18242425,38,5.318552
0.21212122,36,5.357462
0.34848484,29,5.494979
0.2769697,33,5.59173
0.21030302,36,5.672067
0.27575758,33,5.712178
0.16181818,39,5.790935
0.22242424,36,5.79099
0.19757576,37,5.817839
0.23575757,35,5.830876
0.4648485,23,5.897167
0.20060606,37,6.002798
0.38545454,27,6.054411
0.38060606,27,6.21469
0.2769697,33,6.214758
0.30363637,31,6.284178
0.31636363,31,6.330494
0.33151516,30,6.330629
0.32787877,30,6.644622
0.24909091,34,6.662615
0.084242426,43,6.688669
0.40242425,26,6.719395
0.42363638,25,6.783082
0.25030303,34,6.876472
0.24,35,6.972755
0.2369697,35,6.97281
0.28787878,32,7.192406
0.25575757,34,7.207476
0.2678788,33,7.240757
0.43333334,25,7.28422
0.23757575,35,7.31417
0.1369697,40,7.44275
0.23333333,35,7.564863
0.1339394,40,7.647346
0.46242425,23,7.698835
0.32545453,30,7.756114
0.28,33,7.756167
0.19393939,37,7.851119
0.25030303,34,7.87022
0.19818182,37,14.411197
0.21636364,36,14.49916
0.41636363,25,14.49925
0.2709091,33,14.531093
0.32666665,30,14.587916
0.27636364,33,14.58797
0.20242424,37,14.769206
0.16424243,39,14.814003
0.47636363,22,14.838767
0.4369697,24,14.895255
0.3957576,26,14.895307
0.2951515,32,14.895318
0.30424243,31,15.022758
0.19515151,37,15.098732
0.36545455,28,15.179085
0.18060607,38,15.26722
0.30545455,31,15.294027
0.30727273,31,15.294095
0.26545453,33,15.321665
0.15151516,39,15.347548
0.25454545,34,15.473626
0.35939395,28,15.558843
0.2278788,35,15.571681
0.39939395,26,15.622445
0.2890909,32,15.74646
0.32666665,30,15.746522
0.3260606,30,15.783696
0.5018182,21,15.783755
0.22181818,36,15.812688
0.39151517,27,16.04562
0.2769697,33,16.121032
0.51878786,20,16.146886
0.3090909,31,16.160159
0.4181818,25,16.250568
0.34727272,29,16.250625
0.2709091,33,16.31236
0.29030302,32,16.340237
0.44545454,24,16.498587
0.26,33,16.575082
0.32363635,30,16.636947
0.4248485,25,16.671939
0.29393938,32,16.688972
0.32545453,30,16.778349
0.30666667,31,16.877481
0.42060605,25,16.934756
0.5618182,18,16.989216
0.124242425,41,17.033373
0.34969696,29,17.077841
0.39636365,26,17.092524
0.35030302,29,17.210035
0.19636364,37,17.386184
0.29333332,32,17.407567
0.2642424,33,17.474107
0.34424242,29,17.486786
0.3078788,31,17.486842
0.3212121,31,17.573552
0.24242425,34,17.604184
0.36121213,28,17.61851
0.31939393,30,17.885604
0.2969697,32,17.902398
0.3030303,31,18.019121
0.41030303,26,18.061021
0.21939394,36,18.076156
0.65575755,13,18.340238
0.65575755,13,18.340297
0.65575755,13,18.340308
0.65575755,13,18.340316
0.6369697,14,18.348849
0.6369697,14,18.348906
0.6369697,14,18.348917
0.6369697,14,18.348926
0.44181818,24,24.676837
0.38424242,27,24.737855
0.37818182,27,24.737917
0.34363636,29,24.755012
0.3430303,29,24.768343
0.3181818,31,24.782099
0.28545454,32,24.795605
0.21151516,36,24.865656
0.4060606,26,25.03998
0.4,26,25.095452
0.34363636,29,25.152776
0.35151514,29,25.166242
0.22424242,35,25.222931
0.28242424,32,25.222987
0.28848484,32,25.239182
0.34484848,29,25.271197
0.43757576,24,25.379584
0.32787877,30,25.511723
0.40363637,26,25.526406
0.44181818,24,25.554888
0.34848484,29,25.555
0.44424242,24,25.608612
0.27454546,33,25.697765
0.4369697,24,25.728413
0.23333333,35,25.74265
0.46666667,23,25.904808
0.43939394,24,25.950219
0.36424243,28,26.033263
0.23515151,35,26.092773
0.3860606,27,26.159891
0.4030303,26,26.173478
0.19393939,37,26.215391
0.29393938,32,26.270632
0.40060607,26,26.317504
0.38424242,27,26.397698
0.32181817,30,26.526909
0.4060606,26,26.614953
0.24181817,35,26.674555
0.27515152,33,26.708879
0.35090908,29,26.788706
0.22909091,35,26.832077
0.5193939,20,26.931422
0.26606062,33,26.978268
0.13030303,40,27.155287
0.32545453,30,27.198235
0.38363636,27,27.239507
0.21090908,36,27.361386
0.26909092,33,27.404728
0.40727273,26,27.40478
0.47636363,22,27.574387
0.23454545,35,27.574443
0.15454546,39,27.58933
0.35575756,29,27.768322
0.45636365,23,27.782219
0.1290909,41,27.898787
0.4018182,26,27.974174
0.27575758,33,27.974226
0.2509091,34,27.989532
