#{"t_start": 1703074572.419735, "env_id": "None"}
r,l,t
0.93065,84,68.488755
0.92992,85,68.525446
0.9299,85,68.525511
0.92903,86,68.525523
0.92994,85,68.602226
0.93229,82,68.689952
0.93071,84,68.708315
0.93549,78,73.328673
0.93792,75,73.482041
0.93468,79,73.482104
0.93225,82,73.546871
0.92911,86,73.578757
0.9307,84,73.57882
0.93152,83,73.730223
0.92902,86,73.826959
0.93308,81,74.850969
0.93234,82,75.011424
0.9347,79,75.01153
0.93552,78,75.033357
0.93469,79,75.05608
0.92741,88,75.139289
0.93549,78,75.172781
0.93063,84,75.340654
0.9339,80,76.256158
0.93474,79,76.383998
0.93145,83,76.469308
0.93307,81,76.469386
0.92984,85,76.54577
0.93471,79,76.562876
0.93144,83,76.598014
0.93793,75,76.66294
0.93471,79,78.144233
0.93471,79,78.144307
0.93153,83,78.180094
0.92911,86,78.205461
0.92911,86,78.205518
0.92911,86,78.205528
0.92821,87,78.216192
0.92821,87,78.216254
0.93391,80,82.804267
0.93229,82,82.838524
0.93393,80,82.934623
0.93389,80,82.952978
0.93063,84,82.953063
0.9331,81,82.953084
0.93064,84,83.019836
0.93068,84,83.038401
0.93714,76,84.04665
0.9355,78,84.119099
0.93549,78,84.206717
0.93469,79,84.232761
0.92988,85,84.354138
0.93306,81,84.354195
0.92824,87,84.383624
0.92827,87,84.42511
0.93471,79,85.405784
0.93873,74,85.405849
0.93063,84,85.421627
0.93154,83,85.546901
0.94038,72,85.547038
0.93556,78,85.583137
0.93306,81,85.592844
0.93234,82,85.606781
0.93955,73,86.284987
0.93792,75,86.297643
0.9339,80,86.381814
0.93064,84,89.353523
0.93389,80,89.369958
0.9282,87,89.397028
0.93144,83,89.39708
0.93,85,89.410445
0.92905,86,90.38679
0.9299,85,90.386858
0.93307,81,90.404232
0.93875,74,90.54432
0.93631,77,90.631297
0.93228,82,90.711003
0.92824,87,90.74432
0.93145,83,90.744386
0.93227,82,91.625623
0.93068,84,91.643703
0.92986,85,91.658246
0.94038,72,91.751296
0.93148,83,91.763983
0.9323,82,91.829895
0.93064,84,91.963679
0.92902,86,91.989624
0.9363,77,93.227214
0.9363,77,93.227308
0.93549,78,93.239573
0.93549,78,93.239636
0.93549,78,93.239648
0.9323,82,93.280994
0.9323,82,93.2811
0.92662,89,93.38656
0.93631,77,97.138736
0.9331,81,97.201315
0.93553,78,97.214088
0.93476,79,97.22817
0.92985,85,97.240461
0.92911,86,97.256131
0.92658,89,97.309539
0.93231,82,97.367219
0.93713,76,98.238977
0.9363,77,98.268569
0.93632,77,98.297736
0.92984,85,98.297793
0.9332,81,98.338908
0.92901,86,98.369146
0.93156,83,98.439432
0.93388,80,98.455123
0.93794,75,99.476223
0.93959,73,99.494487
0.9331,81,99.549372
0.93064,84,99.56601
0.9307,84,99.621075
0.93398,80,99.636405
0.93712,76,99.66744
0.92989,85,99.777279
0.93797,75,100.673813
0.93388,80,100.73304
0.93316,81,100.826469
0.93065,84,100.870564
0.93229,82,100.973527
0.92902,86,100.988722
0.92983,85,100.988803
0.93388,80,104.224223
0.93144,83,105.086455
0.93311,81,105.115695
0.93632,77,105.175893
0.93227,82,105.21776
0.93792,75,105.247762
0.93236,82,105.348844
0.93388,80,105.433801
0.92986,85,105.433906
0.93067,84,106.572089
0.93391,80,106.572139
0.92827,87,106.588783
0.93391,80,106.657166
0.92901,86,106.73199
0.93313,81,106.785987
0.93394,80,106.841445
0.93306,81,108.463016
0.93226,82,108.472655
0.93226,82,108.472722
0.93152,83,108.482841
0.93152,83,108.482916
0.93152,83,108.48293
0.92903,86,108.515527
0.92903,86,108.515577
0.93639,77,109.684282
0.93553,78,109.712194
0.93306,81,109.751425
0.93307,81,109.751493
0.92983,85,109.779692
0.93066,84,109.779769
0.93069,84,109.833812
0.92659,89,113.0107
0.93389,80,113.958759
0.93229,82,114.017866
0.93144,83,114.075513
0.93226,82,114.092586
0.93064,84,114.093552
0.92982,85,114.142959
0.93063,84,114.194106
0.93398,80,114.209847
0.93793,75,115.333517
0.92821,87,115.333565
0.93146,83,115.410416
0.92659,89,115.422801
0.93552,78,115.42492
0.93063,84,115.424935
0.92821,87,115.449323
0.93065,84,115.521448
0.93468,79,116.499716
0.93145,83,116.55463
0.93472,79,116.579583
0.93388,80,116.592559
0.93231,82,116.646233
0.92672,89,116.695951
0.92579,90,116.720168
0.92911,86,116.76191
0.93306,81,120.702062
0.93551,78,120.752522
0.92912,86,120.829809
0.92982,85,120.843982
0.92984,85,120.975669
0.92592,90,120.993674
0.93065,84,121.037236
0.9283,87,121.037335
0.93873,74,121.89293
0.92988,85,121.909966
0.93146,83,121.946471
0.93472,79,121.966339
0.93471,79,122.110166
0.94203,70,123.335643
0.93549,78,123.408184
0.93549,78,123.408259
0.93474,79,123.421449
0.93474,79,123.421533
0.93225,82,123.449615
0.93225,82,123.449737
0.93225,82,123.449758
0.94038,72,124.409222
0.92916,86,124.428924
0.93792,75,124.439454
0.93306,81,124.458394
0.93469,79,124.482747
0.93225,82,124.482861
0.93147,83,124.493518
0.92993,85,124.510399
0.93144,83,128.512796
0.93631,77,128.540992
