#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.77344,60,15.24398
0.7698,61,16.316711
0.76272,63,16.323275
0.75896,64,16.327116
0.75952,64,16.327154
0.73764,70,16.345134
0.7336,71,16.348413
0.72984,72,16.352043
0.71968,75,16.360677
0.78376,57,16.532003
0.73728,70,16.540959
0.74484,68,16.541008
0.7484,67,16.541018
0.77312,60,16.544246
0.7516,66,16.556311
0.723,74,16.561741
0.74104,69,16.578684
0.77012,61,16.718342
0.75216,66,16.721507
0.74904,67,16.733468
0.74156,69,16.738635
0.7268,73,16.74965
0.74448,68,16.749699
0.7336,71,16.764312
0.71612,76,16.795629
0.78792,56,16.884755
0.75516,65,16.934977
0.77344,60,16.93876
0.7518,66,16.946823
0.72328,74,16.950571
0.75252,66,16.961943
0.73384,71,16.995806
0.73392,71,17.033609
0.75128,66,17.949449
0.75144,66,17.989293
0.72656,73,18.005185
0.748,67,18.008024
0.73428,71,18.010831
0.72692,73,18.014322
0.7198,75,18.056429
0.75172,66,18.061424
0.76624,62,18.121476
0.79484,54,18.15445
0.75212,66,18.171227
0.73724,70,18.205785
0.73752,70,18.211923
0.72316,74,18.220531
0.78104,58,18.228696
0.75956,64,18.240127
0.76996,61,18.298658
0.78816,56,18.32075
0.7414,69,18.37174
0.79508,54,18.374375
0.7878,56,18.389412
0.75892,64,18.399025
0.74456,68,18.404767
0.77,61,18.421053
0.78076,58,18.469268
0.8028,52,18.860495
0.8028,52,18.860566
0.8028,52,18.860578
0.8028,52,18.860586
0.8028,52,18.860593
0.8028,52,18.8606
0.8028,52,18.860607
0.8028,52,18.860613
0.79572,54,19.042306
0.78452,57,19.051457
0.77736,59,19.058437
0.7484,67,19.979764
0.748,67,19.979822
0.74164,69,19.985321
0.73796,70,19.988921
0.73744,70,19.988986
0.79508,54,20.088047
0.76976,61,20.117478
0.76564,62,20.12654
0.77728,59,20.140628
0.77728,59,20.140691
0.77708,59,20.14711
0.76404,63,20.162489
0.73392,71,20.184878
0.79864,53,20.243403
0.74804,67,20.315051
0.74568,68,20.32699
0.7518,66,20.335191
0.74448,68,20.346469
0.75896,64,20.349892
0.72316,74,20.358366
0.75924,64,20.372428
0.7738,60,20.420379
0.77684,59,20.48363
0.78808,56,20.486343
